day,hour,spends,transactions,items
2014-10-19,21,152.17000000000004,2,29
2014-10-19,22,50.80000000000001,1,15
2014-10-20,8,126.00000000000001,2,33
2014-10-20,10,69.9,4,20
2014-10-20,12,30.83,3,11
2014-10-20,13,69.93999999999998,4,28
2014-10-20,14,38.36000000000001,2,9
2014-10-20,15,58.74,2,15
2014-10-20,16,34.2,1,13
2014-10-20,17,291.3500000000001,6,46
2014-10-20,18,47.290000000000006,2,18
2014-10-20,19,225.80000000000004,3,54
2014-10-20,20,303.2400000000002,5,66
2014-10-21,9,12.0,1,3
2014-10-21,12,17.29,1,1
2014-10-21,13,31.560000000000002,1,4
2014-10-21,14,112.88999999999996,5,37
2014-10-21,17,256.61000000000007,4,43
2014-10-21,18,43.42000000000001,1,13
2014-10-21,19,65.79,4,24
2014-10-21,20,95.70999999999995,4,25
2014-10-21,21,136.60999999999999,2,28
2014-10-22,10,96.32999999999998,2,27
2014-10-22,11,119.96999999999996,3,34
2014-10-22,12,207.02000000000004,3,47
2014-10-22,13,21.499999999999996,1,10
2014-10-22,15,25.57,2,9
2014-10-22,16,39.89000000000001,1,10
2014-10-22,18,136.4199999999999,2,38
2014-10-22,19,189.69,2,58
2014-10-22,20,8.99,1,1
2014-10-22,21,38.37,1,4
2014-10-23,8,28.98,1,2
2014-10-23,9,46.940000000000005,1,8
2014-10-23,10,14.69,1,7
2014-10-23,11,85.29999999999998,3,26
2014-10-23,12,9.530000000000001,1,3
2014-10-23,13,124.19999999999999,3,44
2014-10-23,14,96.27999999999997,3,21
2014-10-23,15,111.74999999999997,4,30
2014-10-23,16,88.30999999999999,3,23
2014-10-23,17,182.46999999999997,3,45
2014-10-23,18,115.55999999999997,2,31
2014-10-23,19,63.309999999999995,2,12
2014-10-23,20,88.28999999999999,4,33
2014-10-23,21,87.06999999999998,2,17
2014-10-24,9,7.96,1,1
2014-10-24,10,59.21,2,19
2014-10-24,11,8.18,1,2
2014-10-24,12,93.99999999999999,1,22
2014-10-24,13,70.69000000000001,2,20
2014-10-24,14,74.53999999999999,1,17
2014-10-24,15,112.57000000000001,3,32
2014-10-24,16,4.99,1,1
2014-10-24,17,290.67000000000013,4,86
2014-10-24,18,177.4,5,49
2014-10-24,19,23.77,2,8
2014-10-24,20,279.1600000000002,6,78
2014-10-24,21,294.0799999999999,3,50
2014-10-25,8,78.90999999999998,3,25
2014-10-25,10,90.81,2,22
2014-10-25,11,172.17000000000004,4,47
2014-10-25,12,242.57000000000008,3,74
2014-10-25,13,86.87000000000002,2,19
2014-10-25,14,218.36000000000004,6,35
2014-10-25,15,194.94000000000005,5,41
2014-10-25,16,220.00000000000006,2,57
2014-10-25,17,7.9,2,2
2014-10-25,18,95.85999999999997,1,24
2014-10-25,19,8.55,1,4
2014-10-25,20,8.98,1,4
2014-10-25,21,24.22,1,6
2014-10-26,8,8.68,1,3
2014-10-26,9,22.389999999999997,1,7
2014-10-26,10,47.95,2,17
2014-10-26,11,443.11,5,120
2014-10-26,13,181.22000000000003,7,52
2014-10-26,14,38.709999999999994,3,14
2014-10-26,15,150.29000000000002,3,41
2014-10-26,17,11.120000000000001,1,2
2014-10-26,18,130.00999999999996,3,40
2014-10-26,19,101.64999999999999,4,23
2014-10-26,20,20.900000000000002,1,6
2014-10-26,21,65.10000000000001,2,17
2014-10-27,9,40.59,1,9
2014-10-27,13,192.9300000000001,4,39
2014-10-27,15,58.00000000000001,2,21
2014-10-27,16,97.34,2,18
2014-10-27,17,102.95999999999998,3,24
2014-10-27,19,18.37,2,6
2014-10-27,20,50.85000000000001,3,14
2014-10-27,21,46.42,3,17
2014-10-27,22,2.98,1,2
2014-10-28,9,38.15,2,13
2014-10-28,11,133.11,3,28
2014-10-28,12,130.98999999999998,2,25
2014-10-28,14,1.68,2,7
2014-10-28,15,40.91,1,13
2014-10-28,16,94.46,4,25
2014-10-28,17,104.64000000000001,2,27
2014-10-28,18,30.33,2,10
2014-10-28,19,160.48999999999995,3,31
2014-10-28,21,19.200000000000003,2,7
2014-10-29,8,44.68000000000001,1,12
2014-10-29,11,47.190000000000005,2,21
2014-10-29,12,17.79,1,7
2014-10-29,13,23.64,2,7
2014-10-29,14,231.23000000000008,5,51
2014-10-29,15,70.93,1,17
2014-10-29,16,164.65,5,49
2014-10-29,17,25.63,1,7
2014-10-29,18,70.99000000000001,3,15
2014-10-29,20,40.46,1,4
2014-10-29,21,62.750000000000014,2,22
2014-10-30,10,68.08000000000001,4,25
2014-10-30,12,159.45000000000002,3,40
2014-10-30,13,239.9400000000001,3,53
2014-10-30,16,61.38,1,15
2014-10-30,17,39.04,1,17
2014-10-30,18,68.15000000000002,2,17
2014-10-30,19,47.910000000000004,2,14
2014-10-30,20,55.79000000000001,2,12
2014-10-30,21,24.400000000000002,1,7
2014-10-30,22,37.88000000000001,1,7
2014-10-31,8,7.67,1,3
2014-10-31,11,30.159999999999997,1,4
2014-10-31,12,161.48000000000002,3,39
2014-10-31,14,8.25,1,3
2014-10-31,15,22.409999999999997,1,8
2014-10-31,16,22.54,2,4
2014-10-31,17,63.8,1,17
2014-10-31,18,155.06000000000003,4,40
2014-10-31,19,183.17000000000007,5,34
2014-10-31,20,44.980000000000004,3,15
2014-10-31,21,3.88,1,2
2014-10-31,22,105.74999999999999,1,28
2014-11-01,9,48.55000000000001,2,19
2014-11-01,10,185.7800000000001,5,57
2014-11-01,11,37.75,1,8
2014-11-01,12,200.91000000000005,2,49
2014-11-01,13,105.33000000000001,3,30
2014-11-01,14,0.51,1,2
2014-11-01,15,443.64000000000004,7,71
2014-11-01,16,160.50000000000003,2,33
2014-11-01,17,47.71,2,17
2014-11-01,18,23.07,1,6
2014-11-01,19,171.93,4,29
2014-11-01,20,12.88,2,5
2014-11-01,21,88.17999999999998,1,18
2014-11-02,8,32.61,1,10
2014-11-02,9,73.89000000000001,2,17
2014-11-02,10,16.990000000000002,1,7
2014-11-02,11,67.82000000000001,2,17
2014-11-02,12,61.76000000000001,3,21
2014-11-02,14,252.74000000000007,4,67
2014-11-02,15,105.08999999999997,1,26
2014-11-02,16,191.38000000000002,3,65
2014-11-02,17,180.06,4,59
2014-11-02,18,272.9400000000001,4,63
2014-11-02,19,95.07999999999998,2,25
2014-11-02,20,13.98,1,2
2014-11-02,21,60.92,2,16
2014-11-03,9,207.93000000000015,2,58
2014-11-03,12,25.2,1,7
2014-11-03,13,7.53,1,3
2014-11-03,14,63.97000000000001,2,18
2014-11-03,15,168.09,5,47
2014-11-03,16,360.01000000000016,3,106
2014-11-03,17,30.479999999999997,2,11
2014-11-03,18,87.07999999999998,2,20
2014-11-03,19,23.26,1,5
2014-11-03,20,93.85999999999997,4,27
2014-11-03,21,45.29,3,9
2014-11-04,9,49.59,1,11
2014-11-04,11,70.38,3,14
2014-11-04,12,89.13,3,13
2014-11-04,14,60.75000000000001,1,18
2014-11-04,15,42.440000000000005,2,12
2014-11-04,16,43.900000000000006,1,8
2014-11-04,17,67.39,2,25
2014-11-04,18,32.75,2,8
2014-11-04,19,33.1,2,11
2014-11-04,20,9.47,1,3
2014-11-04,21,153.23000000000005,3,37
2014-11-05,8,28.650000000000002,1,4
2014-11-05,10,13.15,1,5
2014-11-05,11,201.5100000000001,3,16
2014-11-05,12,38.66,3,9
2014-11-05,13,37.73,2,14
2014-11-05,14,90.41000000000001,2,22
2014-11-05,15,52.110000000000014,4,14
2014-11-05,16,339.02000000000015,5,89
2014-11-05,18,3.9,1,1
2014-11-05,19,-1.9899999999999998,2,5
2014-11-05,20,15.96,1,7
2014-11-05,21,10.459999999999999,2,5
2014-11-06,7,2.49,1,1
2014-11-06,8,10.52,2,6
2014-11-06,10,34.55,1,12
2014-11-06,11,39.96000000000001,2,13
2014-11-06,12,8.45,1,5
2014-11-06,13,146.35000000000002,1,24
2014-11-06,14,141.06,3,20
2014-11-06,15,9.37,1,3
2014-11-06,16,3.9899999999999998,1,2
2014-11-06,17,150.9,2,34
2014-11-06,18,31.470000000000006,2,16
2014-11-06,21,56.68000000000001,3,12
2014-11-07,8,13.290000000000001,1,5
2014-11-07,9,46.50000000000001,3,14
2014-11-07,10,137.0,3,35
2014-11-07,11,229.94000000000008,3,53
2014-11-07,12,154.63000000000002,2,39
2014-11-07,13,11.780000000000001,1,5
2014-11-07,14,19.47,1,5
2014-11-07,16,52.260000000000005,2,18
2014-11-07,17,89.75,2,18
2014-11-07,18,242.55,5,47
2014-11-07,19,183.57000000000005,3,43
2014-11-07,20,48.3,3,18
2014-11-07,21,81.27,2,21
2014-11-08,9,24.28,1,5
2014-11-08,10,168.18000000000006,3,37
2014-11-08,11,128.67999999999998,4,38
2014-11-08,12,456.0599999999999,4,88
2014-11-08,13,36.300000000000004,2,11
2014-11-08,14,809.9400000000002,5,62
2014-11-08,15,411.75000000000017,6,88
2014-11-08,16,578.7099999999998,4,111
2014-11-08,17,74.27999999999999,2,18
2014-11-08,18,326.4700000000001,5,91
2014-11-08,20,8.77,1,2
2014-11-09,8,23.330000000000002,1,8
2014-11-09,10,35.14000000000001,2,13
2014-11-09,11,271.7700000000001,3,55
2014-11-09,12,460.07000000000005,5,104
2014-11-09,13,70.45000000000002,1,24
2014-11-09,14,440.90999999999997,7,105
2014-11-09,15,495.1900000000001,8,121
2014-11-09,16,120.05999999999999,5,40
2014-11-09,17,48.55000000000001,2,20
2014-11-09,18,117.48999999999995,2,41
2014-11-09,19,47.980000000000004,1,15
2014-11-09,20,10.58,1,2
2014-11-09,21,130.71999999999997,1,32
2014-11-10,10,133.45,2,35
2014-11-10,11,93.58999999999997,2,24
2014-11-10,12,22.07,2,11
2014-11-10,14,49.05,2,4
2014-11-10,15,125.89999999999998,3,38
2014-11-10,17,92.07999999999998,2,26
2014-11-10,19,4.9799999999999995,1,2
2014-11-10,20,17.700000000000003,2,7
2014-11-10,21,29.98,2,15
2014-11-11,9,13.76,1,4
2014-11-11,10,83.02999999999999,3,28
2014-11-11,11,29.19,3,12
2014-11-11,12,191.2800000000001,2,43
2014-11-11,13,45.88,1,16
2014-11-11,14,80.39999999999998,2,19
2014-11-11,16,189.91000000000003,2,49
2014-11-11,17,74.08,3,20
2014-11-11,18,6.54,2,4
2014-11-11,21,66.04,1,15
2014-11-12,13,230.10000000000005,3,47
2014-11-12,15,168.17000000000002,1,42
2014-11-12,16,360.4900000000002,7,108
2014-11-12,17,25.8,2,11
2014-11-12,18,186.00000000000006,3,43
2014-11-12,19,9.95,1,4
2014-11-12,20,0.78,1,1
2014-11-12,21,68.63,1,17
2014-11-13,8,31.990000000000002,1,9
2014-11-13,9,134.20000000000002,1,5
2014-11-13,10,37.75,1,6
2014-11-13,12,252.86000000000016,3,69
2014-11-13,13,284.61000000000007,2,62
2014-11-13,14,54.38,2,13
2014-11-13,15,42.109999999999985,1,10
2014-11-13,17,165.70000000000002,4,47
2014-11-13,18,49.72000000000001,2,19
2014-11-13,19,121.31999999999998,4,24
2014-11-13,20,17.56,1,7
2014-11-13,21,51.410000000000004,1,11
2014-11-14,8,17.560000000000002,2,4
2014-11-14,10,21.07,1,6
2014-11-14,11,169.9,3,38
2014-11-14,12,52.6,2,16
2014-11-14,13,178.53000000000003,3,45
2014-11-14,14,65.05,1,22
2014-11-14,16,103.21999999999998,4,28
2014-11-14,17,26.450000000000003,1,8
2014-11-14,18,186.35000000000002,3,44
2014-11-14,19,71.36,2,20
2014-11-14,20,94.19000000000001,2,31
2014-11-14,21,40.61,1,11
2014-11-15,8,39.510000000000005,1,11
2014-11-15,9,196.16000000000008,1,30
2014-11-15,11,189.77999999999994,3,57
2014-11-15,12,193.54000000000005,3,38
2014-11-15,14,19.619999999999997,1,7
2014-11-15,15,111.42999999999999,2,28
2014-11-15,16,351.97000000000014,8,91
2014-11-15,17,18.67,1,8
2014-11-15,18,41.84,1,17
2014-11-15,20,83.52999999999999,1,14
2014-11-15,21,42.44,3,7
2014-11-16,8,12.0,1,5
2014-11-16,9,313.11999999999995,2,70
2014-11-16,10,50.63,2,15
2014-11-16,12,400.08000000000004,2,98
2014-11-16,13,251.25000000000003,4,72
2014-11-16,14,44.040000000000006,4,14
2014-11-16,15,36.53,2,6
2014-11-16,16,103.96,3,24
2014-11-16,17,72.24,2,14
2014-11-16,18,17.65,2,11
2014-11-16,19,307.7800000000002,6,82
2014-11-16,20,121.25999999999998,3,32
2014-11-16,21,43.93000000000001,1,15
2014-11-17,10,15.219999999999999,1,4
2014-11-17,13,23.589999999999996,1,9
2014-11-17,16,70.33,2,19
2014-11-17,17,443.89,5,100
2014-11-17,18,108.11999999999996,3,26
2014-11-17,20,39.7,2,13
2014-11-18,9,21.740000000000002,1,10
2014-11-18,13,28.199999999999996,2,13
2014-11-18,14,144.44,3,26
2014-11-18,15,79.3,3,12
2014-11-18,16,31.110000000000003,2,8
2014-11-18,17,42.73,3,18
2014-11-18,18,206.52000000000004,2,49
2014-11-18,19,5.37,1,4
2014-11-18,20,41.86000000000001,2,18
2014-11-18,21,85.90999999999998,1,12
2014-11-19,11,27.169999999999998,1,8
2014-11-19,13,42.28,2,18
2014-11-19,14,4.86,1,1
2014-11-19,16,302.26000000000016,7,82
2014-11-19,17,90.77999999999999,3,20
2014-11-19,19,309.32000000000005,5,67
2014-11-19,20,45.1,2,17
2014-11-19,21,30.369999999999997,2,11
2014-11-20,9,5.99,1,1
2014-11-20,10,61.78,3,16
2014-11-20,12,323.77000000000004,3,29
2014-11-20,15,70.88000000000001,2,21
2014-11-20,16,160.61,1,37
2014-11-20,17,414.03000000000003,4,90
2014-11-20,20,38.21,3,13
2014-11-20,21,4.78,1,4
2014-11-21,9,42.06000000000001,1,14
2014-11-21,10,232.78000000000006,1,32
2014-11-21,11,254.22000000000008,2,49
2014-11-21,12,74.52000000000001,1,17
2014-11-21,14,8.24,1,3
2014-11-21,15,76.22999999999999,2,19
2014-11-21,16,12.14,1,3
2014-11-21,17,76.62999999999998,2,16
2014-11-21,18,58.07,3,22
2014-11-21,19,76.38999999999999,3,21
2014-11-21,20,109.31999999999998,2,30
2014-11-21,21,73.51999999999998,1,20
2014-11-22,8,164.14999999999998,1,32
2014-11-22,9,162.98,4,40
2014-11-22,10,63.989999999999995,1,16
2014-11-22,11,34.55,1,11
2014-11-22,13,51.36000000000001,2,18
2014-11-22,14,109.24999999999999,2,37
2014-11-22,15,442.6599999999999,7,92
2014-11-22,16,79.94999999999999,2,19
2014-11-22,17,171.55999999999997,3,36
2014-11-22,18,96.47,4,28
2014-11-22,20,15.060000000000002,1,3
2014-11-23,9,214.2800000000001,3,42
2014-11-23,10,250.47999999999996,2,46
2014-11-23,11,302.0200000000001,4,61
2014-11-23,12,196.7900000000001,4,55
2014-11-23,13,72.56000000000002,2,11
2014-11-23,14,251.5700000000001,3,66
2014-11-23,15,238.5,5,50
2014-11-23,16,198.39000000000007,4,45
2014-11-23,17,195.08000000000013,7,58
2014-11-23,18,318.0300000000001,2,84
2014-11-23,19,39.839999999999996,1,9
2014-11-23,20,10.58,1,2
2014-11-24,10,70.11999999999999,2,14
2014-11-24,11,71.48,1,21
2014-11-24,12,4.49,1,1
2014-11-24,13,478.73,4,92
2014-11-24,14,133.23000000000002,2,23
2014-11-24,15,66.2,1,18
2014-11-24,16,83.82000000000001,3,30
2014-11-24,17,19.310000000000002,1,8
2014-11-24,18,129.03999999999994,3,27
2014-11-24,20,88.75999999999999,3,24
2014-11-25,9,3.0,1,2
2014-11-25,10,148.48,3,20
2014-11-25,11,145.55999999999997,2,29
2014-11-25,12,24.140000000000004,1,7
2014-11-25,14,274.62000000000006,3,61
2014-11-25,15,307.80999999999995,2,65
2014-11-25,16,42.08,1,10
2014-11-25,17,427.01000000000016,3,117
2014-11-25,18,182.14999999999998,3,44
2014-11-25,20,23.130000000000003,2,5
2014-11-25,21,7.58,1,2
2014-11-26,11,254.53000000000011,5,70
2014-11-26,12,81.29000000000002,4,28
2014-11-26,13,155.03000000000003,7,48
2014-11-26,14,109.69999999999999,3,22
2014-11-26,15,274.3100000000001,4,59
2014-11-26,16,41.62000000000001,1,8
2014-11-26,17,215.75000000000014,5,43
2014-11-26,18,16.200000000000003,1,2
2014-11-26,20,9.98,1,2
2014-11-27,8,14.33,1,4
2014-11-27,9,42.43000000000001,3,10
2014-11-27,10,85.00000000000001,1,15
2014-11-27,11,88.84999999999998,3,21
2014-11-27,12,61.96,4,17
2014-11-27,13,32.31,3,12
2014-11-28,11,8.85,1,3
2014-11-28,12,142.43999999999994,2,27
2014-11-28,13,24.59,1,8
2014-11-28,14,34.49,1,12
2014-11-28,15,90.21,1,24
2014-11-28,17,19.41,1,4
2014-11-28,19,17.43,1,6
2014-11-28,20,125.98999999999998,2,29
2014-11-28,21,15.870000000000001,1,4
2014-11-29,9,62.440000000000005,1,21
2014-11-29,10,233.63,4,57
2014-11-29,11,128.85999999999996,2,33
2014-11-29,12,355.51000000000033,7,95
2014-11-29,13,6.3,1,4
2014-11-29,14,202.79000000000005,3,45
2014-11-29,15,83.64999999999999,2,30
2014-11-29,16,163.93000000000006,2,27
2014-11-29,17,115.98999999999998,3,26
2014-11-29,18,36.07,1,3
2014-11-29,19,27.940000000000005,2,7
2014-11-30,10,98.71999999999997,1,24
2014-11-30,11,240.4200000000002,4,64
2014-11-30,12,246.61000000000007,4,68
2014-11-30,14,229.32000000000005,5,58
2014-11-30,15,64.4,5,30
2014-11-30,16,251.01000000000008,3,54
2014-11-30,17,54.41000000000001,1,13
2014-11-30,19,68.73,3,18
2014-11-30,20,95.89999999999998,1,27
2014-11-30,21,88.77999999999999,1,23
2014-12-01,13,40.910000000000004,1,18
2014-12-01,14,114.51999999999998,2,35
2014-12-01,15,145.25999999999996,4,48
2014-12-01,16,123.45999999999997,2,24
2014-12-01,18,95.55999999999999,2,19
2014-12-01,19,142.22,2,40
2014-12-01,20,50.05999999999999,3,14
2014-12-01,22,18.68,1,4
2014-12-02,10,29.97,2,3
2014-12-02,11,5.98,1,2
2014-12-02,12,44.29,1,15
2014-12-02,13,148.09,5,33
2014-12-02,14,79.17,2,22
2014-12-02,15,69.32,2,21
2014-12-02,16,31.070000000000007,1,9
2014-12-02,17,100.65,3,36
2014-12-02,18,59.31000000000001,6,19
2014-12-02,19,162.10000000000005,1,40
2014-12-02,20,130.88999999999993,4,43
2014-12-03,10,85.88,3,19
2014-12-03,12,24.69,1,10
2014-12-03,13,118.02,2,32
2014-12-03,15,196.38,3,49
2014-12-03,16,391.0800000000002,4,83
2014-12-03,17,67.77,2,11
2014-12-03,18,30.439999999999994,1,12
2014-12-03,19,7.46,1,3
2014-12-03,20,75.55000000000001,1,32
2014-12-04,10,281.31,2,64
2014-12-04,11,88.99,1,15
2014-12-04,12,106.28,1,19
2014-12-04,13,33.940000000000005,1,10
2014-12-04,15,31.189999999999998,2,9
2014-12-04,17,19.619999999999997,2,9
2014-12-04,18,131.24,3,39
2014-12-04,19,133.64999999999998,5,41
2014-12-04,21,159.75,3,48
2014-12-05,10,47.89000000000001,2,12
2014-12-05,12,62.09000000000001,1,14
2014-12-05,13,256.24,3,38
2014-12-05,14,93.75999999999998,1,17
2014-12-05,15,239.93000000000006,3,56
2014-12-05,16,157.25,3,53
2014-12-05,17,66.01999999999998,3,21
2014-12-05,18,138.17999999999995,3,35
2014-12-05,19,130.26999999999995,4,38
2014-12-06,10,59.11000000000001,1,17
2014-12-06,11,128.19,3,34
2014-12-06,13,124.72,1,20
2014-12-06,14,84.01000000000002,1,25
2014-12-06,15,164.60000000000008,2,46
2014-12-06,16,10.76,1,4
2014-12-06,17,210.27,2,56
2014-12-06,18,93.18999999999998,3,29
2014-12-06,19,75.64999999999999,1,21
2014-12-06,20,30.310000000000006,1,7
2014-12-06,21,6.78,1,2
2014-12-07,8,88.92,1,15
2014-12-07,9,69.25,1,15
2014-12-07,10,67.59,1,19
2014-12-07,11,21.980000000000004,1,3
2014-12-07,12,194.03,6,55
2014-12-07,13,211.5700000000001,4,52
2014-12-07,14,4.35,1,2
2014-12-07,15,283.8699999999999,4,82
2014-12-07,16,242.8799999999999,7,78
2014-12-07,17,286.25000000000006,3,69
2014-12-07,18,443.95000000000016,8,84
2014-12-07,19,15.98,1,3
2014-12-07,21,68.6,1,6
2014-12-08,10,180.83,2,35
2014-12-08,11,28.380000000000003,1,7
2014-12-08,12,25.18,1,10
2014-12-08,13,59.45000000000001,3,19
2014-12-08,15,8.95,1,1
2014-12-08,16,81.55999999999999,3,24
2014-12-08,17,210.87000000000012,4,60
2014-12-08,18,78.91999999999999,3,20
2014-12-08,19,26.390000000000004,2,10
2014-12-08,20,4.98,1,2
2014-12-08,21,3.99,1,1
2014-12-08,22,5.279999999999999,1,2
2014-12-09,10,12.98,1,2
2014-12-09,12,130.91999999999993,3,42
2014-12-09,14,139.47999999999996,2,30
2014-12-09,15,43.45000000000001,2,9
2014-12-09,16,38.43,2,10
2014-12-09,17,253.64000000000007,6,46
2014-12-09,18,91.67999999999998,2,29
2014-12-09,19,38.42,1,7
2014-12-09,20,196.1700000000002,2,53
2014-12-10,8,91.21999999999997,1,24
2014-12-10,11,36.13,2,13
2014-12-10,12,2.79,1,1
2014-12-10,14,166.36999999999998,2,44
2014-12-10,16,68.59,2,14
2014-12-10,18,102.17999999999999,1,41
2014-12-10,19,109.94999999999996,4,40
2014-12-10,20,26.04,2,10
2014-12-10,21,20.740000000000002,1,4
2014-12-11,9,36.50000000000001,2,10
2014-12-11,11,49.87,1,16
2014-12-11,12,29.75,1,5
2014-12-11,13,346.0000000000001,4,65
2014-12-11,14,107.57999999999996,2,32
2014-12-11,15,39.36000000000001,2,14
2014-12-11,16,169.25,2,28
2014-12-11,17,97.19999999999999,3,24
2014-12-11,18,3.69,1,1
2014-12-11,19,45.480000000000004,2,13
2014-12-11,20,21.58,1,4
2014-12-11,21,17.46,1,8
2014-12-12,11,159.07999999999998,4,39
2014-12-12,12,115.84999999999997,4,26
2014-12-12,13,271.95,2,45
2014-12-12,14,61.54000000000001,2,16
2014-12-12,15,36.05,1,13
2014-12-12,16,289.0200000000001,4,62
2014-12-12,17,137.15999999999997,4,37
2014-12-12,18,67.68,1,19
2014-12-12,19,8.540000000000001,2,6
2014-12-12,21,89.59,1,19
2014-12-13,9,264.2300000000001,4,47
2014-12-13,10,6.58,1,2
2014-12-13,11,240.12,5,63
2014-12-13,12,38.09,2,11
2014-12-13,13,336.67999999999995,5,47
2014-12-13,14,94.44999999999999,2,19
2014-12-13,15,55.28,1,15
2014-12-13,16,208.98000000000008,5,49
2014-12-13,17,4.49,1,1
2014-12-13,18,39.95,1,11
2014-12-13,19,192.93000000000004,1,33
2014-12-14,10,325.56000000000006,4,80
2014-12-14,11,129.81,5,30
2014-12-14,12,327.02000000000004,3,57
2014-12-14,13,269.8600000000001,4,93
2014-12-14,14,98.39,1,26
2014-12-14,15,658.47,8,166
2014-12-14,16,384.69,3,68
2014-12-14,17,88.47999999999999,6,37
2014-12-14,18,118.13,4,26
2014-12-14,19,45.28,1,17
2014-12-14,20,59.10000000000001,3,18
2014-12-14,21,20.46,2,6
2014-12-15,11,33.260000000000005,3,8
2014-12-15,12,38.35,1,3
2014-12-15,13,69.14999999999999,2,27
2014-12-15,14,241.0200000000001,4,39
2014-12-15,15,98.26999999999998,2,25
2014-12-15,16,250.61000000000007,4,52
2014-12-15,18,109.92,2,17
2014-12-15,19,36.52,1,7
2014-12-15,20,32.18000000000001,3,7
2014-12-15,21,124.83000000000001,2,27
2014-12-16,10,23.45,2,5
2014-12-16,11,7.859999999999999,1,3
2014-12-16,12,56.79,4,21
2014-12-16,13,40.69,2,12
2014-12-16,15,225.04000000000002,3,68
2014-12-16,17,219.82000000000005,3,51
2014-12-16,18,27.25,2,5
2014-12-16,19,59.75000000000001,2,22
2014-12-16,20,356.58,5,96
2014-12-16,21,38.71999999999999,2,16
2014-12-17,9,14.73,1,6
2014-12-17,10,50.220000000000006,2,19
2014-12-17,11,30.630000000000003,2,7
2014-12-17,12,44.97,4,16
2014-12-17,13,29.990000000000006,3,9
2014-12-17,15,82.84999999999998,1,22
2014-12-17,16,109.68999999999998,1,21
2014-12-17,17,47.92,2,9
2014-12-17,18,151.39999999999995,6,32
2014-12-17,19,65.94,1,2
2014-12-17,20,88.50999999999998,2,20
2014-12-18,9,140.67000000000002,3,28
2014-12-18,12,29.550000000000004,1,11
2014-12-18,13,32.7,1,11
2014-12-18,14,155.42000000000002,6,30
2014-12-18,15,200.44000000000008,2,44
2014-12-18,16,70.13,1,27
2014-12-18,17,45.66,3,12
2014-12-18,18,17.650000000000002,2,8
2014-12-18,20,76.12,1,25
2014-12-18,21,14.950000000000001,1,8
2014-12-18,22,83.52,1,22
2014-12-19,9,238.16000000000008,1,48
2014-12-19,11,58.46,2,15
2014-12-19,12,25.22,2,8
2014-12-19,13,102.27999999999997,3,29
2014-12-19,14,23.65,2,9
2014-12-19,15,15.03,1,4
2014-12-19,16,130.48,3,35
2014-12-19,17,82.31,1,15
2014-12-19,18,23.810000000000002,2,9
2014-12-19,19,74.2,2,20
2014-12-19,21,100.97,1,32
2014-12-20,8,130.65,1,5
2014-12-20,9,21.759999999999998,1,5
2014-12-20,10,26.26,3,8
2014-12-20,11,158.54999999999995,2,29
2014-12-20,12,243.97000000000006,4,56
2014-12-20,13,26.73,1,11
2014-12-20,14,258.97999999999996,2,40
2014-12-20,15,211.76000000000008,6,31
2014-12-20,16,50.00000000000001,1,20
2014-12-20,17,61.59,1,23
2014-12-20,18,69.69,1,11
2014-12-20,19,100.59999999999997,1,19
2014-12-20,20,10.08,1,4
2014-12-21,10,52.290000000000006,1,15
2014-12-21,11,26.800000000000004,4,10
2014-12-21,12,238.99000000000007,4,66
2014-12-21,13,108.71999999999998,4,23
2014-12-21,14,250.4900000000001,3,50
2014-12-21,15,189.86000000000007,5,46
2014-12-21,16,41.13,3,7
2014-12-21,17,272.88000000000005,2,50
2014-12-21,18,29.92,1,8
2014-12-21,19,103.59999999999998,2,18
2014-12-21,20,65.24000000000001,4,18
2014-12-21,21,97.31999999999996,2,28
2014-12-22,9,7.499999999999999,1,3
2014-12-22,10,4.98,2,3
2014-12-22,12,80.63999999999999,2,22
2014-12-22,13,80.62,3,16
2014-12-22,14,138.04999999999995,4,28
2014-12-22,15,214.81000000000006,3,52
2014-12-22,16,118.13999999999999,4,39
2014-12-22,17,659.8700000000003,4,121
2014-12-22,18,970.4400000000006,8,176
2014-12-22,19,13.97,1,3
2014-12-22,20,219.1000000000001,5,62
2014-12-23,10,48.32999999999999,1,11
2014-12-23,11,37.29,2,7
2014-12-23,12,376.9200000000001,3,82
2014-12-23,13,178.17,2,48
2014-12-23,14,192.33,1,40
2014-12-23,16,22.73,1,7
2014-12-23,17,16.61,1,6
2014-12-23,18,135.97999999999996,6,32
2014-12-23,19,84.22,3,11
2014-12-23,20,281.7800000000001,3,49
2014-12-23,21,0.39,1,1
2014-12-24,8,13.86,1,2
2014-12-24,9,88.63,2,11
2014-12-24,10,352.7400000000001,6,83
2014-12-24,11,10.930000000000001,2,9
2014-12-24,12,135.98999999999998,4,36
2014-12-24,13,47.0,1,13
2014-12-24,14,34.7,3,10
2014-12-24,15,18.39,1,5
2014-12-24,16,616.6100000000002,6,127
2014-12-24,17,12.16,1,7
2014-12-26,9,107.51999999999995,3,30
2014-12-26,10,133.79000000000002,2,46
2014-12-26,11,98.72999999999996,4,31
2014-12-26,12,12.950000000000001,2,5
2014-12-26,13,28.690000000000005,3,16
2014-12-26,14,155.59999999999997,3,35
2014-12-26,15,197.18,4,54
2014-12-26,16,157.14999999999998,1,35
2014-12-26,17,294.68000000000006,4,58
2014-12-26,18,78.65999999999998,2,28
2014-12-26,19,109.20999999999997,2,23
2014-12-27,10,120.72999999999995,3,24
2014-12-27,11,32.74,1,10
